hotelcode,hotelname,regional_head,contractmanager,city,Booking_Month,Booking_Date,bookings,RNs,RNsAAlogic,RNsAAlogicwithmax,RNsAAlogicwithroom1,GMV,PTHwithTAX,bookingvendor_id
1000004949,"Le ROI, Delhi@ New Delhi Railway Station",vikas.sharma,rittika.kathpalia,Delhi,7,2022-07-04,15,20,1080.0,1080,1080,43510.78,34575.59355932203,14
1000073756,Summit Le Royale,vikas.sharma,vishal.sharma@go-mmt.com,Shimla,7,2022-07-02,1,2,40.0,40,40,12747.43,10698.743559322033,24
1000199070,Blue Ocean Residency,ajay.madhusudan,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-01,2,2,0.0,2,2,2966.69,2436.9272881355932,24
1000073756,Summit Le Royale,vikas.sharma,vishal.sharma@go-mmt.com,Shimla,7,2022-07-10,1,1,20.0,20,20,5508.16,4622.922711864407,24
1000222714,The Acacia Morjim,vikram.challur,vinesh.redkar,Goa,7,2022-07-07,1,1,0.0,1,1,3664.64,3075.682372881356,24
1000003774,"MPT Lake View Residency, Bhopal",vikram.challur,faraz.shaikh,Bhopal,6,2022-06-16,1,1,43.0,43,43,4020.8,3482.3,24
1000002445,THE KHURANA GROUP DEWACHEN RETREAT,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-29,1,1,18.0,18,18,1310.4,1099.7983050847458,14
1000002445,THE KHURANA GROUP DEWACHEN RETREAT,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-11,1,1,18.0,18,18,2167.2,1818.9033898305083,24
1000000359,Hotel Hindustan International Bhubaneswar (HHI),vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,6,2022-06-03,2,5,510.0,510,510,23963.52,19500.00305084746,24
1000238598,Niraamaya Retreats Samroha Athirappilly,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Thrissur,6,2022-06-15,2,2,0.0,2,2,38350.0,31850.0,24
1000170200,Octave Studio Hotel,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-02,7,10,0.0,10,10,29792.0,25004.0,24
1000016560,Suba Elite,vikram.challur,parth.desai_mmt7586,Vadodara,6,2022-06-09,1,2,100.0,100,100,4838.4,4104.001694915254,24
1000045364,KSTDC Hotel Mayura Riverview Srirangapatna,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Mandya,6,2022-06-03,2,4,52.0,52,52,15366.400000000001,13308.4,24
1000002884,Hotel Suba International,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-07,5,9,648.0,648,648,40476.8,34332.99491525424,24
1000005373,Old Goa Residency,vikram.challur,anamika.verma,Goa,7,2022-07-12,2,2,90.0,90,90,2365.44,1943.033220338983,14
1000006906,The Manor-A Boutique Hotel,sourav.dutta,sahil.chawla2@go-mmt.com,Jorhat,6,2022-06-26,1,1,17.0,17,17,3446.5,2831.0508474576272,24
1000002184,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Mysore,7,2022-07-06,1,3,86.0,86,86,22064.0,18764.0,24
1000015674,Hotel Bluemoon,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-19,2,2,60.0,60,60,1998.0,1598.406779661017,14
1000078246,Gorukana,vikram.challur,Gururaj.chandu@go-mmt.com,Chamrajnagar,6,2022-06-20,1,2,24.0,24,24,21240.0,17640.0,24
1000016560,Suba Elite,vikram.challur,parth.desai_mmt7586,Vadodara,6,2022-06-29,1,1,50.0,50,50,1774.08,1504.8003389830508,24
1000265757,Lilac Hotel 5th Block,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Bengaluru,7,2022-07-11,1,2,0.0,2,2,8767.98,7202.259661016949,24
1000001419,The Travancore Heritage Beach Resort ,vikram.challur,Rohith.Thampi@go-mmt.com,Kovalam,7,2022-07-08,5,10,728.0,728,728,61739.16,52063.91423728814,24
1000000033,Umaid Mahal - A Heritage Style Boutique Hotel,vikas.sharma,divya.francis,Jaipur,6,2022-06-26,2,4,140.0,140,140,10885.07,9135.697118644068,24
1000059512,"MPT Surbahar, Maihar",vikram.challur,faraz.shaikh,Maihar,6,2022-06-16,2,3,104.0,104,104,5927.6,5128.1,14
1000005365,Margao Residency,vikram.challur,anamika.verma,Goa,7,2022-07-12,3,7,420.0,420,420,8766.900000000001,7201.3830508474575,14
1000207687,Abad Brookside,vikram.challur,Rohith.Thampi@go-mmt.com,Wayanad,6,2022-06-23,1,1,0.0,1,1,5846.4,4802.4,14
1000003171,Hotel Siroy Classic,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,6,2022-06-15,2,3,64.0,64,64,7021.74,5767.858644067797,24
1000190979,Udaan Clover Hotel Banquet & Spa (Pure Vegetarian),vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,7,2022-07-13,1,1,0.0,1,1,2782.08,2210.757966101695,14
1000060006,Zibe - Hyderabad by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Hyderabad,7,2022-07-04,3,4,156.0,156,156,17544.6,14774.39661016949,24
1000060006,Zibe - Hyderabad by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Hyderabad,6,2022-06-02,1,1,39.0,39,39,3078.0,2592.0,14
1000011046,Regent Hotel,tahir.khatri,shino.baby@go-mmt.com,Mumbai,7,2022-07-05,4,5,220.0,220,220,15422.4,13356.891525423727,24
1000002884,Hotel Suba International,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-03,1,2,144.0,144,144,11132.8,9443.003389830508,30
1000005368,Miramar Residency,vikram.challur,anamika.verma,Goa,6,2022-06-19,3,5,180.0,180,180,12519.36,10283.758305084746,24
1000000136,THE HHI Select (The Hotel Hindusthan International Bangalore),vikas.sharma,anamika.verma,Bengaluru,6,2022-06-02,3,4,256.0,256,256,14512.17,11981.890338983052,14
1000008722,Dubare Elephant Camp by Jungle Lodges,ajay.madhusudan,ankit.anish@go-mmt.com,Coorg,6,2022-06-24,1,1,18.0,18,18,12211.58,10659.257966101695,24
1000008722,Dubare Elephant Camp by Jungle Lodges,ajay.madhusudan,ankit.anish@go-mmt.com,Coorg,6,2022-06-13,1,1,18.0,18,18,10379.85,9324.27372881356,24
1000268466,Summit Khangri Karpo Retreat & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Lachung,7,2022-07-03,1,10,0.0,10,2,45212.35,37138.69745762712,14
1000005795,"MPT Amaltas, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,7,2022-07-03,1,2,,2,2,10456.32,9055.921694915254,24
1000027150,Larisa Resort,vikas.sharma,vishal.sharma@go-mmt.com,Manali,6,2022-06-18,1,1,22.0,22,22,16057.44,13335.838305084746,24
1000107898,SwaSwara Gokarna - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Gokarna,6,2022-06-25,2,3,72.0,72,72,55804.92,48711.089491525425,24
1000041286,Grand Kakinada by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Kakinada,6,2022-06-23,1,1,85.0,85,85,8550.0,7200.0,14
1000015932,Summit Lillium Hotel & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Kalimpong,6,2022-06-21,1,1,22.0,22,22,3068.63,2520.663898305085,14
1000197632,GenX Le crescent,vikram.challur,parth.desai_mmt7586,Ghaziabad,7,2022-07-06,1,2,60.0,60,60,5779.2,4901.996610169492,14
1000132586,"VITS Devbhumi, Dwarka",vikram.challur,parth.desai_mmt7586,Dwarka,7,2022-07-07,1,4,116.0,116,116,15030.48,12614.878305084745,24
1000018260,Aamod Monolith Resorts Bhimtal,vikas.sharma,ankur.chamoli,Bhimtal,7,2022-07-01,1,2,36.0,36,36,14736.96,12105.358305084745,24
1000319599,Sumi Shangrila Deorali Gangtok,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-06,1,3,0.0,3,3,13500.0,13500.0,24
1000003014,Summit Swiss Heritage Resort & Spa (Mall Road),vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-02,1,1,13.0,13,13,7578.39,6360.440847457627,14
1000000029,Umaid Bhawan - A Heritage Style Boutique Hotel,vikas.sharma,divya.francis,Jaipur,6,2022-06-28,2,2,86.0,86,86,10801.32,9065.38779661017,14
1000046936,Hotel New Orchid & Spa,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-07,1,2,52.0,52,52,8664.36,7117.156610169492,14
1000001430,Cardamom County by Xandari,vikram.challur,Rohith.Thampi@go-mmt.com,Thekkady,7,2022-07-07,1,1,75.0,75,75,6854.4,5630.4,24
1000001692,Hotel Atithi,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Pondicherry,7,2022-07-03,6,14,540.0,540,540,76440.0,47240.0,24
1000110339,Wayanad Wild - CGH Earth,vikram.challur,Rohith.Thampi@go-mmt.com,Wayanad,7,2022-07-09,2,3,108.0,108,108,35137.1,30670.523728813558,24
1000000380,Country Inn Corbett,vikas.sharma,ankur.chamoli,Corbett,6,2022-06-19,2,4,152.0,152,152,26036.64,21387.241694915254,24
1000165436,Octave Plaza Hotel,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-19,4,9,0.0,9,9,11440.800000000001,9602.096610169492,14
1000165436,Octave Plaza Hotel,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,7,2022-07-05,2,3,0.0,3,3,4095.0,3418.6440677966098,24
1000002177,Swosti Grand,vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,6,2022-06-27,2,2,110.0,110,110,9449.970000000001,7930.961525423729,14
1000096766,The Raviz Kadavu,vikram.challur,Rohith.Thampi@go-mmt.com,Calicut,6,2022-06-14,3,5,468.0,468,468,35779.05,29740.86355932203,24
1000194408,"MPT Kerwa Resort, Bhopal",vikram.challur,faraz.shaikh,Bhopal,6,2022-06-07,1,1,0.0,1,1,4525.92,3919.7674576271183,24
1000052280,Octave Kanthi Comforts,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-16,1,1,44.0,44,44,2520.0,2115.0,14
1000019398,Paradise Isle Beach Resort,ajay.madhusudan,pavan.desai,Udupi,7,2022-07-03,2,3,150.0,150,150,14414.4,12097.798305084745,24
1000004343,Oakwood Premier Prestige Bangalore,vikram.challur,Gururaj.chandu@go-mmt.com,Bengaluru,6,2022-06-23,1,1,139.0,139,139,21240.0,18540.0,14
1000002186,The Windflower Resorts & Spa,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Coorg,7,2022-07-10,4,9,594.0,594,594,133387.19999999998,112579.2,24
1000001870,Regency Madurai by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Madurai,6,2022-06-01,1,1,90.0,90,90,4042.44,3865.1433898305086,14
1000001870,Regency Madurai by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Madurai,6,2022-06-03,2,2,180.0,180,180,10265.7,8644.801694915255,24
1000240839,Paradise Wild Hills - Kodachadri,ajay.madhusudan,pavan.desai,Hosanagara,6,2022-06-25,1,4,0.0,4,1,17740.8,14572.8,24
1000336505,Udaan Himalayan Suites & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,7,2022-07-09,1,3,0.0,3,1,14851.2,12199.2,14
1000057038,"MPT Highlands, Pachmarhi",vikram.challur,faraz.shaikh,pachmarhi,7,2022-07-11,2,7,,7,5,32775.68,28386.078305084746,24
1000005365,Margao Residency,vikram.challur,anamika.verma,Goa,7,2022-07-08,4,5,350.0,350,350,4968.22,4030.1776271186445,14
1000000379,Country Inn - Bhimtal,vikas.sharma,ankur.chamoli,Bhimtal,6,2022-06-27,3,8,240.0,240,240,56277.76,46228.15830508475,24
1000045338,KSTDC Hotel Mayura Velapuri Belur,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Belur,6,2022-06-16,3,5,60.0,60,60,9067.52,7673.274237288135,24
1000336505,Udaan Himalayan Suites & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-08,2,12,0.0,12,8,92467.2,75955.2,24
1000001128,VITS Bhubaneswar,vikram.challur,parth.desai_mmt7586,Bhubaneswar,6,2022-06-10,1,1,64.0,64,64,3584.0,3584.0,14
1000002656,"Dewdrop Mango Bloom Resort, Corbett",himmat.shekhawat,ankur.chamoli,Corbett,6,2022-06-15,1,6,40.0,40,40,31579.53,25940.335084745762,14
1000350287,MTDC Kharghar,tahir.khatri,shino.baby@go-mmt.com,Navi Mumbai,7,2022-07-10,3,6,0.0,6,6,18592.0,16102.0,24
1000002375,Muscatel  Yavachi,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-28,2,2,46.0,46,46,2199.6,1785.6,24
1000000418,Hotel Abad Plaza,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,6,2022-06-09,1,1,80.0,80,80,3374.78,2832.3986440677963,14
1000000418,Hotel Abad Plaza,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,7,2022-07-01,5,9,640.0,640,640,33677.22,28348.15220338983,24
1000005965,The Raviz Kovalam,vikram.challur,Rohith.Thampi@go-mmt.com,Kovalam,7,2022-07-02,5,10,1647.0,1647,1647,182900.07,159650.07,24
1000009742,The Ananta,vikas.sharma,divya.francis,Udaipur,6,2022-06-23,3,9,1415.0,1415,1415,94906.9,79194.02711864407,14
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,6,2022-06-27,3,8,330.0,330,330,23509.08,18681.317288135593,14
1000091644,7 APPLE HOTEL,tahir.khatri,ingo_supply_manager@go-mmt.com,Aurangabad,6,2022-06-11,4,5,425.0,425,425,13550.04,11372.353559322033,14
1000001128,VITS Bhubaneswar,vikram.challur,parth.desai_mmt7586,Bhubaneswar,6,2022-06-11,1,2,128.0,128,128,10078.0,8458.449152542373,14
1000008159,Shiv Niwas Palace by HRH Group of Hotels,vikas.sharma,divya.francis,Udaipur,6,2022-06-29,1,3,36.0,36,36,34515.0,28665.0,14
1000045412,KSTDC Hotel Mayura Chalukya Badami,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Badami,6,2022-06-28,3,4,78.0,78,78,13435.52,11636.121694915253,24
1000007163,Hotel Gateway Grandeur,sourav.dutta,sahil.chawla2@go-mmt.com,Guwahati,7,2022-07-04,2,4,196.0,196,196,18959.48,15912.420677966102,24
1000091644,7 APPLE HOTEL,tahir.khatri,ingo_supply_manager@go-mmt.com,Aurangabad,6,2022-06-16,6,8,595.0,595,595,19965.96,16757.146440677967,24
1000346974,VITS Select Daman,vikram.challur,parth.desai_mmt7586,Daman,7,2022-07-13,2,3,0.0,3,2,8280.16,6801.566779661018,24
1000064382,Fateh Garh Resort by Fateh Collection,vikas.sharma,divya.francis,Udaipur,7,2022-07-10,2,5,240.0,240,240,87027.73000000001,72165.26389830509,24
1000132869,Ganga Kutir,vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,7,2022-07-02,3,5,40.0,40,40,52957.82,46112.66745762712,24
1000115727,Summit Ttakshang Residency Hotel & Spa (MG Marg),vikas.sharma,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-19,1,1,29.0,29,29,4072.24,3417.7738983050845,24
1000169850, Summit Alpine Resort,vikas.sharma,sahil.chawla2@go-mmt.com,Lachung,6,2022-06-01,1,3,0.0,3,3,15220.19,12502.308644067796,24
1000000418,Hotel Abad Plaza,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,6,2022-06-20,1,1,80.0,80,80,3599.57,3021.07,24
1000112669,Summit Hermon Hotel and Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Darjeeling,7,2022-07-03,1,2,36.0,36,36,5927.08,4974.503728813559,14
1000243875,The Udai Bagh,vikas.sharma,divya.francis,Udaipur,6,2022-06-19,1,2,0.0,2,1,8015.12,6583.840338983051,24
1000005965,The Raviz Kovalam,vikram.challur,Rohith.Thampi@go-mmt.com,Kovalam,7,2022-07-11,1,2,366.0,366,366,40356.02,35226.020000000004,14
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,6,2022-06-29,2,7,264.0,264,264,19343.52,15371.16406779661,24
1000009742,The Ananta,vikas.sharma,divya.francis,Udaipur,6,2022-06-13,6,11,2264.0,2264,2264,112560.34,95390.11118644068,24
1000002090,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Tarapith,7,2022-07-10,9,22,2835.0,2835,2835,85680.0,71910.01694915253,24
1000045384,KSTDC Hotel Mayura Pine Top Nandi Hills ,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Bengaluru,6,2022-06-27,2,2,8.0,8,8,6585.6,5703.6,14
1000324379,Octave Royal Opera,vikram.challur,ankit.anish@go-mmt.com,Bengaluru,6,2022-06-19,3,3,0.0,3,3,8736.0,7332.0,24
1000060324,"MPT Gateway Retreat, Sanchi",vikram.challur,faraz.shaikh,Sanchi,6,2022-06-19,1,2,24.0,24,24,6264.16,5425.219322033899,24
1000196377,SinQ Prive,vikram.challur,anamika.verma,Goa,6,2022-06-02,8,13,0.0,13,12,79672.31999999999,64315.98101694915,24
1000002090,Hotel Sonar Bangla,vikas.sharma,ingo_supply_manager@go-mmt.com,Tarapith,6,2022-06-05,2,2,378.0,378,378,9072.0,7614.0,14
1000000099,Bawa Suites,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-11,1,1,26.0,26,26,5600.0,4700.0,24
1000011031,Hotel Bentley,tahir.khatri,shino.baby@go-mmt.com,Mumbai,6,2022-06-17,2,2,34.0,34,34,7990.08,6777.300338983051,24
1000000099,Bawa Suites,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-15,1,4,52.0,52,52,25760.0,21620.0,24
1000196377,SinQ Prive,vikram.challur,anamika.verma,Goa,6,2022-06-15,1,3,0.0,3,3,18816.84,14952.662033898305,14
1000089372,"Le ROI, Jammu@ Tawi Railway Station",vikas.sharma,ingo_supply_manager@go-mmt.com,Jammu,7,2022-07-12,9,14,495.0,495,495,31454.04,25837.251864406782,14
1000045412,KSTDC Hotel Mayura Chalukya Badami,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Badami,6,2022-06-02,1,1,26.0,26,26,1790.88,1551.0325423728814,24
1000236835,One Earth GG Regency (80 Steps to Golden Temple),vikas.sharma,ingo_supply_manager@go-mmt.com,Amritsar,6,2022-06-05,2,4,0.0,4,4,12634.71,10040.07440677966,14
1000045412,KSTDC Hotel Mayura Chalukya Badami,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Badami,6,2022-06-26,1,6,52.0,52,52,18719.68,16212.578305084746,14
1000008159,Shiv Niwas Palace by HRH Group of Hotels,vikas.sharma,divya.francis,Udaipur,6,2022-06-26,1,1,36.0,36,36,12744.0,10584.0,24
1000003608,The Serai Kabini ,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Kabini,7,2022-07-13,4,4,80.0,80,80,89680.0,74480.0,24
1000192729,"MPT Sailani Island Resort, Sailani Island",vikram.challur,faraz.shaikh,Omkareshwar,6,2022-06-02,1,1,0.0,1,1,7828.8,6780.299999999999,24
1000001867,KTDC Water Scapes,dinesh.babu,ajith.antony,Kumarakom,6,2022-06-19,1,2,28.0,28,28,15523.2,13444.2,24
1000007174,Amritara Ambatty Greens Resort,vikas.sharma,anamika.verma,Coorg,6,2022-06-18,2,8,120.0,120,120,102227.54000000001,87481.62474576272,24
1000054820,Octave Golfcourse Inn,vikram.challur,ankur.chamoli,Gurgaon,7,2022-07-02,1,1,19.0,19,19,1808.8,1518.1050847457627,14
1000054820,Octave Golfcourse Inn,vikram.challur,ankur.chamoli,Gurgaon,7,2022-07-09,6,6,114.0,114,114,10640.0,8929.983050847457,14
1000001074,Mayfair Lagoon,vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,6,2022-06-15,1,1,104.0,104,104,12213.0,10143.0,14
1000021740,KSTDC Hotel Mayura Valley View,ajay.madhusudan,ingo_supply_manager@go-mmt.com,Coorg,6,2022-06-11,1,1,35.0,35,35,4032.0,3492.0,14
1000247266,Shahpura Residency,vikas.sharma,divya.francis,Jaipur,7,2022-07-04,2,3,0.0,3,2,4859.83,3991.999491525424,24
1000002032,SinQ Beach Resort,vikram.challur,anamika.verma,Goa,7,2022-07-04,9,22,990.0,990,990,63057.96,50108.5193220339,14
1000377885,Hotel Green One Earth,vikas.sharma,ankur.chamoli,Rishikesh,6,2022-06-06,7,12,0.0,12,10,66543.62999999999,54660.84186440678,24
1000015262,Aamby Valley City,vikram.challur,parth.desai_mmt7586,Lonavala,6,2022-06-08,1,1,360.0,360,360,14109.78,11957.441016949153,24
1000373188,Residency Fort,tahir.khatri,shino.baby@go-mmt.com,Mumbai,6,2022-06-17,2,3,0.0,3,3,12576.52,10330.706440677966,24
1000005819,Sahara Star,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-25,7,12,4080.0,4080,4080,118173.87000000001,104518.1411864407,14
1000005819,Sahara Star,vikram.challur,parth.desai_mmt7586,Mumbai,6,2022-06-23,39,63,18700.0,18700,18700,629517.9899999999,560457.2866101696,24
1000015262,Aamby Valley City,vikram.challur,parth.desai_mmt7586,Lonavala,6,2022-06-07,6,7,2160.0,2160,2160,96573.1,81841.61694915254,24
1000319156,Amritara The Chateau,vikas.sharma,ingo_supply_manager@go-mmt.com,Kasauli,7,2022-07-08,2,3,0.0,3,3,33227.83,27595.99101694915,24
1000015262,Aamby Valley City,vikram.challur,parth.desai_mmt7586,Lonavala,6,2022-06-06,1,1,360.0,360,360,12323.73,10443.840169491525,14
1000044084,Roseate House New Delhi,vikas.sharma,rittika.kathpalia,Delhi,6,2022-06-25,6,7,1547.0,1547,1547,67661.73999999999,57340.44338983051,14
1000044084,Roseate House New Delhi,vikas.sharma,rittika.kathpalia,Delhi,6,2022-06-12,40,64,12155.0,12155,12155,560376.87,472464.83610169485,24
1000351011,MTDC Shirdi,tahir.khatri,shino.baby@go-mmt.com,Shirdi,6,2022-06-12,7,10,0.0,10,7,18477.760000000002,16003.056610169491,24
1000205906,"GenX Brij ,Jamui",vikram.challur,parth.desai_mmt7586,Jamui,6,2022-06-20,1,3,0.0,3,3,7526.4,6384.001694915254,24
1000011172,Hotel Sitara (Ramoji Film City),vikram.challur,Subhankar.Mazumdar@go-mmt.com,Hyderabad,7,2022-07-05,5,10,1344.0,1344,1344,113349.64,96059.046779661,24
1000011056,Residency Hotel,tahir.khatri,shino.baby@go-mmt.com,Mumbai,7,2022-07-01,4,8,678.0,678,678,39564.0,33558.754237288136,14
1000361699,Cygnett Inn Paras,vikas.sharma,divya.francis,Dehradun,7,2022-07-10,1,1,0.0,1,1,3696.0,3036.0,14
1000281740,Dewdrop Intercity Hotel,aashendra.singh,rittika.kathpalia,Delhi,7,2022-07-13,1,1,0.0,1,1,3510.05,2945.9398305084746,24
1000088804,Lilac Hotels 3rd Block,vikram.challur,Vaibhav.Gupta2@go-mmt.com,Bengaluru,6,2022-06-01,1,2,54.0,54,54,7044.8,5786.799999999999,24
1000002176,Swosti Premium,vikas.sharma,jagannath.dasgupta@go-mmt.com,Bhubaneswar,7,2022-07-04,4,5,735.0,735,735,34127.33,28642.592711864407,14
1000010994,"The Orchid Hotel, Hinjewadi, Pune",vikram.challur,parth.desai_mmt7586,Pune,6,2022-06-17,3,3,1062.0,1062,1062,14311.08,12011.08847457627,14
1000351011,MTDC Shirdi,tahir.khatri,shino.baby@go-mmt.com,Shirdi,6,2022-06-17,1,1,0.0,1,1,2240.0,1940.0,14
1000006482,Svenska Design Hotel,vikram.challur,parth.desai_mmt7586,Mumbai,7,2022-07-06,2,2,62.0,62,62,9527.62,8251.603050847458,24
1000225420,Acron Seaway Resort,vikram.challur,vinesh.redkar,Goa,6,2022-06-17,2,2,0.0,2,2,5795.37,4863.971694915254,24
1000000419,Abad Metro,vikram.challur,Rohith.Thampi@go-mmt.com,Cochin,6,2022-06-17,2,2,74.0,74,74,3299.76,2710.353220338983,14
1000103830,7 Apple Hotel,tahir.khatri,ingo_supply_manager@go-mmt.com,Vadodara,6,2022-06-05,1,4,300.0,300,300,7408.8,6218.096610169492,24
1000026406,The Golden Crest ,sourav.dutta,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-03,1,2,54.0,54,54,8865.03,7440.301186440678,24
1000000678,Svenska Design Hotel,vikram.challur,parth.desai_mmt7586,Bengaluru,6,2022-06-18,13,35,1960.0,1960,1960,131540.31,115524.77610169491,24
1000064838,KTDC Tamarind Kondotty,dinesh.babu,ajith.antony,Malappuram,7,2022-07-13,1,1,10.0,10,10,1680.0,1455.0,24
1000069314,Hotel Polo Max,vikas.sharma,shino.baby@go-mmt.com,Jabalpur,6,2022-06-22,2,3,135.0,135,135,6384.33,5358.270677966101,24
1000001919,Regency Sameera Vellore by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Vellore,6,2022-06-13,2,2,100.0,100,100,9229.44,7772.15186440678,24
1000162010,SinQ Beach Morjim.,vikram.challur,anamika.verma,Goa,7,2022-07-02,1,2,56.0,56,56,9384.48,7457.318983050847,14
1000000343,Mount Embassy,vikas.sharma,sahil.chawla2@go-mmt.com,Siliguri,6,2022-06-11,1,2,24.0,24,24,4356.36,3656.241355932203,24
1000005599,Vasco Residency,vikram.challur,anamika.verma,Goa,6,2022-06-10,2,2,80.0,80,80,2803.6400000000003,2302.9874576271186,14
1000005599,Vasco Residency,vikram.challur,anamika.verma,Goa,6,2022-06-12,4,5,200.0,200,200,7367.359999999999,6051.766779661017,24
1000084208,Hotel Golden Dolma ,sourav.dutta,sahil.chawla2@go-mmt.com,Darjeeling,6,2022-06-30,1,2,40.0,40,40,4032.0,3312.0,24
1000004949,"Le ROI, Delhi@ New Delhi Railway Station",vikas.sharma,rittika.kathpalia,Delhi,6,2022-06-07,8,13,702.0,702,702,33956.47,26983.300508474575,14
1000004059,The Royal Court Ananta Express Bhimtal,vikas.sharma,ankur.chamoli,Nainital,6,2022-06-09,2,6,150.0,150,150,30495.52,25049.892881355932,14
1000059992,Zibe - Coimbatore by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Coimbatore,6,2022-06-29,1,1,56.0,56,56,6156.0,5184.0,24
1000339292,Summit Alpine Abode Hotel,vikas.sharma,sahil.chawla2@go-mmt.com,Gangtok,6,2022-06-11,4,20,0.0,20,11,96644.44999999998,79386.51779661016,24
1000007069,Hotel Milestone,sourav.dutta,sahil.chawla2@go-mmt.com,Siliguri,7,2022-07-04,2,3,80.0,80,80,10236.06,8590.983728813559,24
1000001875,GReaT trails yercaud by GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Yercaud,6,2022-06-19,4,11,318.0,318,318,156918.64,133380.84338983052,24
1000161213,Regency Tirunelveli By GRT Hotels,vikram.challur,Ponnuvelraj.C@go-mmt.com,Tirunelveli,6,2022-06-30,3,8,0.0,8,6,29127.0,25608.0,24
1000233703,"Hotel Sonar Bangla, Taki",vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,7,2022-07-09,1,1,0.0,1,1,7558.88,6344.0579661016955,24
1000000955,Summit Barsana Resort & Spa,vikas.sharma,sahil.chawla2@go-mmt.com,Kalimpong,7,2022-07-10,1,1,24.0,24,24,2622.76,2201.2515254237287,24
1000002608,"Polo Floatel, Kolkata",vikas.sharma,ingo_supply_manager@go-mmt.com,Kolkata,6,2022-06-22,1,2,98.0,98,98,9069.98,7612.302033898305,24
1000074452,Lalitha Mahal Palace Hotel by Jungle Lodges,ajay.madhusudan,ankit.anish@go-mmt.com,Mysore,6,2022-06-10,3,4,216.0,216,216,27644.27,25006.3886440678,24
1000300186,Summit Jungle Lodge,vikas.sharma,ankur.chamoli,Lansdowne,6,2022-06-10,2,3,0.0,3,2,29020.5,24028.35593220339,14
